;Codigo;Nombre;Población;Calle;Teléfono 1;Centro;FechaCreación;GestorVinculador;Nombre Gestor Vinculador;TM;latitude;longitude
472;20009303;La gran fe  2;Medellín;CL 111B#65A-81;3216106894;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.3065518;-75.5651396
473;20009304;Abarrote j y s;Medellín;CR 67#111A-03;3113738658;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.3065273;-75.5659197
474;20009305;La 94;Medellín;CL 94#68A-23;3105068261;3000.0;26/12/2019;20006627.0;Tienda Gestor Medellin Zona;1.0;6.288765499999999;-75.57346609999999
475;20009306;Salsamentaria Bernardita;Itaguí;CR 57A # 62 - 110;2876492;3000.0;26/12/2019;20004881.0;Tienda Gestor Medellin Zona 6;2.0;6.1805293;-75.6048007
476;20009307;Kenedy;Itaguí;CL 31#50C-29;5992475;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1636286;-75.623966
477;20009309;Chacha;Medellín;CR 67#104B-46;3105347755;3000.0;26/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3025443;-75.5669457
478;20009310;Tienda chipurra;Medellín;CR 65#104-05;3104390239;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.301533;-75.56633819999999
479;20009312;Salsamentaria Pablos;Itaguí;CR 55#66-27;345987955;3000.0;26/12/2019;20004881.0;Tienda Gestor Medellin Zona 6;2.0;6.181858900000001;-75.6031769
480;20009313;Rejita negra;Medellín;CR 64D#106A-15;3172380720;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.303293099999999;-75.56505349999999
481;20009314;Granero mo;Medellín;CL 105B#71A-156;4763140;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3032528;-75.5706077
482;20009315;La Esquina De Martha;Itaguí;CL 54A SUR # 63 - 69;3105098941;3000.0;26/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.170592099999999;-75.60390629999999
483;20009316;Tienda biatriz;Itaguí;CL 51 SUR#64 B-04;3374597;3000.0;26/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1616639;-75.6048442
484;20009317;Punto bueno;Medellín;CR 64D#104A-21;4715364;3000.0;26/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3023856;-75.5657903
485;20009318;Tienda Miguel angel;Medellín;CL 106A#74-50;3147422681;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3044471;-75.57105949999999
486;20009319;La ventanita;Medellín;CL 106B#74-22;4763849;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3049795;-75.57077260000001
487;20009322;Legumbreria Sebas;Itaguí;CR 55A # 60-15;3023978163;3000.0;26/12/2019;20004881.0;Tienda Gestor Medellin Zona 6;2.0;6.1788959;-75.6058523
488;20009323;La Ventanita;Itaguí;DG 49#34-12;3145417319;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1654838;-75.6207929
489;20009324;Mercalicores girardot;Medellín;CR 65#103A-32;3128292863;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.298250599999999;-75.5668953
490;20009328;Tienda pv;Medellín;CL 106#70-3;3116000130;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3039345;-75.5689415
492;20009330;La ventanita de sofia;Medellín;CL 105F#70-27;5081066;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3034845;-75.5690767
493;20009331;La ventanita de tata;Medellín;CL 103DD#65-96;5037312;3000.0;26/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2991908;-75.56759579999999
494;20009332;Andale;Medellín;CL 105#71A-94;3206080275;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.2169054;-75.5951111
495;20009333;Tienda Viviana;Medellín;CL 105B#71A-50;4184354;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3025524;-75.57010269999999
496;20009334;Charcutería los robles;Itaguí;CR 53 AB # 31 - 09;3007331192;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1640978;-75.6256717
497;20009335;Tienda reja negra;Medellín;CL 104A#70-122;3045558048;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.301240099999999;-75.5707863
498;20009336;Mixta vida F;Itaguí;CL 31AA#55-49;3005552507;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1645606;-75.6263681
499;20009337;La ventanita;Itaguí;CL 29#50A-64;5983286;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1623526;-75.6238137
500;20009338;Gualanday;Itaguí;CR 50A#29-10;3725739;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1619161;-75.6234182
501;20009339;Tienda marchee;Itaguí;CR 50C#29-02;6005788;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1622374;-75.62393519999999
502;20009340;Salsametaria whipped;Medellín;CR 64C#104A-58;2370900;3000.0;26/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.3014342;-75.5639015
503;20009341;Tienda yonni;Medellín;CL 106A#64D-43;4771060;3000.0;26/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2488673;-75.5918429
504;20009342;Granero la 65;Medellín;CR 65#103D-11;5046190;3000.0;26/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.298321899999999;-75.5670346
505;20009343;Tienda Pablo;Itaguí;CL 48 SUR#72-43;3103766513;3000.0;26/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1681832;-75.6190324
506;20009344;Salsamentaria jm;Medellín;CL 48SUR#72-61;4868484;3000.0;26/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1782992;-75.651523
507;20009345;Zalsamentaria Trujillo;Medellín;CL 48 SUR#72-112;4470000;3000.0;26/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1782992;-75.651523
508;20009346;Los gemelos;Medellín;CL 106A#74-92;3015549930;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3045503;-75.5713344
509;20009347;Jy;Medellín;CL 106B#74-39;3046171977;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3047847;-75.5709136
510;20009348;Tienda Nelson jy;Medellín;CL 106#72-74;3046171977;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3041231;-75.5704557
511;20009349;Granero Bedoya;Itaguí;CL 40 A SUR#67-117;3016287833;3000.0;26/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1552016;-75.57995009999999
512;20009350;Rejita ligia;Medellín;CL 103FF#65-51;3004495956;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.3002292;-75.5669113
513;20009352;Mercados chipre;Medellín;CL 103D#66-124;3041221755;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.298991399999999;-75.56820929999999
514;20009353;Tienda jairos;Medellín;CL 103D#65-08;3195857361;3000.0;26/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2983153;-75.56698999999999
515;20009354;La Canastilla Ideal;Itaguí;CR 51 # 32 - 78;3117282156;3000.0;26/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1662233;-75.6223959
516;20009355;Variedades darinel;Medellín;CL 105A#75-59;3122201645;3000.0;26/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.304793099999999;-75.5723406
517;20009356;Tienda maria;Itaguí;CL 34#34-06;3217352154;3000.0;26/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.165667;-75.6213755
518;20011135;Panadería rapipan;Sabaneta;CL 75SUR#46B-09;3113644344;3000.0;13/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.150693;-75.6196094
519;20011136;Tienda Luisa N2;Medellín;CR 15C#40-83;3015569493;3000.0;13/02/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.231674399999999;-75.5456888
520;20011141;Granero juanito;Medellín;CR 54#9BSUR-11;3124108541;3000.0;14/02/2020;;;2.0;6.201651099999999;-75.6000504
521;20011144;Huerta sonson;Envigado;CL 38SUR#38-25;3127242781;3000.0;14/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.167995400000001;-75.58505029999999
522;20011149;Legumbreria robles del sur;Itaguí;CL 31AA#56-10;3117944246;3000.0;14/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.164579799999999;-75.6264218
523;20011150;Legumbre las Vegas;Medellín;CR 81#97A-49;3136663979;3000.0;14/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2965342;-75.58251059999999
524;20011159;JS imera;Itaguí;CL 32 # 48 - 05;3116208284;3000.0;15/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1641271;-75.6207335
525;20011174;Donde vivi;Itaguí;CR 65A#34-23;3128639442;3000.0;16/02/2020;;;2.0;6.1695141;-75.6323755
526;20011175;Tienda la abundacia;Medellín;CL 44#42-17;3054878663;3000.0;16/02/2020;;;2.0;6.242131199999999;-75.5642627
527;20011181;La teja verde;Medellín;CR 80#106A-11;3045350149;3000.0;17/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3072437;-75.5765991
528;20007873;Autoservicio El exitoso;Medellín;CL 88B#54B-47;3117396723;3000.0;3/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.2855254;-75.5817422
529;20009357;Mercado la 74;Medellín;CR 74#101B-07;3017774100;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.299393299999999;-75.57501580000002
530;20009358;La piedra;Medellín;CR 74#105B-18;4760974;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3033229;-75.5706845
531;20011439;Tienda JJ;Medellín;CL 88A#54B-41;3015042176;3000.0;27/02/2020;20004654.0;Tienda Gestor Medellin Zona;2.0;6.281146;-75.5663188
532;20009360;La ambrosía;Medellín;CR 70#104A-21;3132680188;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3008636;-75.5699863
533;20009363;Granero eiber;Medellín;CR 69#98-8;3206900812;3000.0;26/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.294003399999999;-75.5718749
534;20011185;Tienda lida;Itaguí;CL 30#50C-34;3005417829;3000.0;17/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1633062;-75.6241767
535;20011188;Tienda Escobar;Medellín;CL 38A#26C-06;3138825799;3000.0;17/02/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.230756599999999;-75.5560644
536;20011189;Tienda la colmena;Itaguí;CR 50 C # 28-26;3138683337;3000.0;17/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.161260899999999;-75.6240141
537;20011193;Domicilios suramerica;Itaguí;CL 25A#50C-12;3206862524;3000.0;17/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.160647;-75.6247358
538;20011194;Salsamentaria orfelia;Itaguí;CR 25#50C-05;3007055111;3000.0;17/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1681832;-75.6190324
539;20011196;Los Cedros;Itaguí;CR 50C # 24-14;4470000;3000.0;17/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1594422;-75.62478089999999
540;20011197;Tienda mixta rene;Itaguí;CL 23#50C-04;3117435181;3000.0;17/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1587416;-75.6250203
541;20011198;La mona del encanto;Itaguí;CR 50A#26-23;3014615454;3000.0;17/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1608933;-75.6233187
542;20009359;La gran esquina;Medellín;CL 105 B#71A-07;3152677078;3000.0;26/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3021986;-75.5700098
543;20011199;Palocity;Itaguí;CR 55#79-36;3014065090;3000.0;17/02/2020;;;2.0;6.1902941;-75.5974808
544;20011208;Mirador N 2;Medellín;CL 38A#26DD-40;3022406805;3000.0;18/02/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2304493;-75.5546355
545;20011219;Tienda y abarrote el machetico;Itaguí;CL 64#44-157;3742058;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.177211799999999;-75.59801159999999
546;20011228;Granero nuevo la 66;Itaguí;CL 66#48-01;5969752;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1799244;-75.5987298
547;20011229;Salsamentaria donde salas;Itaguí;CL 67 # 48 - 85;3113318320;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1807348;-75.5990449
548;20011232;La esquina de toro;Itaguí;CR 49#64-04;3007343108;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1787006;-75.60019179999999
549;20011233;La fortuna;Itaguí;CR 50#64-86;3156965810;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1796226;-75.6001641
550;20011234;EL Precio Justo;Itaguí;CL 64 # 47-92;3016052282;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1786615;-75.59999839999999
551;20011235;Agrotienda Primavera;Envigado;CL 40 SUR # 24D-24;5777803;3000.0;18/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.147359;-75.5762903
552;20011239;Tienda del mono diaz;Itaguí;CL 64A#48-02;3113346135;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1789879;-75.5997165
553;20011240;Granero mixto el socio;Itaguí;CR 45A#64-83;3054878925;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1781112;-75.59789119999999
554;20011241;Tienda hugo;Envigado;CL 41AASUR#29A-23;2704942;3000.0;18/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1588911;-75.5854883
555;20011242;Tienda y panadería el placer;Itaguí;CL 66#47-31;3233005051;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1804491;-75.5993337
556;20011243;La finca;Itaguí;CR 49#70-30;3137653393;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1811636;-75.5972282
557;20011244;Tienda hilary;Itaguí;CL 72#48-72;3217240450;3000.0;18/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1816898;-75.5960877
558;20011252;El triangulo;Medellín;CL 98CC#80-37;3117257802;3000.0;19/02/2020;;;2.0;6.2981028;-75.5808703
559;20011264;Aristiteo;Envigado;DG 31#32DSUR-09;5968509;3000.0;19/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1760131;-75.5830884
560;20011265;Granero promesa;Envigado;TV 35BSUR#31A-14;3104092432;3000.0;19/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1696093;-75.5805359
561;20011274;Mercacris;Sabaneta;CL 75SUR#29-41;3108285868;3000.0;20/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1391447;-75.6120172
562;20011278;Caseta gloria;Sabaneta;CL 75SUR#29-25;2884092;3000.0;20/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1390347;-75.6120231
563;20011291;La cañada;Medellín;CR 8A#57A-41;3007535593;3000.0;20/02/2020;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2361846;-75.5338038
564;20011292;Café ensueño;Sabaneta;CR 46CC#72AS-02;3192284862;3000.0;20/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1511394;-75.6199329
565;20011293;Granero ideal;Sabaneta;CL 76SUR#46D-69;3015588;3000.0;20/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.150892;-75.6213046
566;20011295;Restaurante calle larga;Sabaneta;CL 75SUR#46D-40;5973847;3000.0;20/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1518343;-75.62042439999999
568;20009365;Tienda clara;Medellín;CR 68#94-5;2376193;3000.0;26/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2886758;-75.5728977
569;20009366;Granero las juanas;Medellín;CR 66#93-119;5841490;3000.0;26/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.287885999999999;-75.5717026
570;20009367;La villa;Medellín;CR 66#96-41;3127138941;3000.0;26/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.291003600000001;-75.57070279999999
571;20009368;La rosa;Medellín;CL 97#96-129;3146244031;3000.0;26/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2931691;-75.5743584
572;20009369;Las 3 mellizas;Medellín;CL 98#67-50;2300680;3000.0;26/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2937381;-75.5709617
573;20009370;Tienda gm;Medellín;CL 53ASUR#64A-05;3218086400;3000.0;26/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.281459799999999;-75.6055535
574;20009371;Mercados bari;Itaguí;CL 50EA SUR#67-170;5791943;3000.0;26/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1681832;-75.6190324
575;20009372;Tienda el cachorro;Itaguí;TV 50C SUR#69-04;2867615;3000.0;26/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.161834799999999;-75.6239635
576;20009373;La fe de antonio;Itaguí;CL 43A SUR#77-05;3122373624;3000.0;26/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1681832;-75.6190324
577;20009374;Tienda el baratillo;Itaguí;CL 39D SUR#66A-122;3372760;3000.0;26/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1817802;-75.60214239999999
578;20011324;Frutas y verduras el rosario;Itaguí;CL 47C#59-08;3178690236;3000.0;21/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1783567;-75.6122972
579;20009375;Carpa azul;Medellín;CL 40A SUR#70-40;3002941083;3000.0;26/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.185395499999999;-75.6527713
580;20009378;Vero toro;Medellín;CL 42D#11C-106;3046761146;3000.0;27/12/2019;;;2.0;6.249163999999999;-75.60367099999999
581;20009379;Ecotienda;Medellín;CR 72#99-30;3046604629;3000.0;27/12/2019;;;2.0;6.296053499999999;-75.5733315
582;20009382;Alisados y tratamientos DV;Medellín;CL 45#10A-73;3104945061;3000.0;27/12/2019;;;2.0;6.229917599999999;-75.54314939999999
583;20009383;Tienda jugos y buñuelos;Medellín;CR 65#103-48;2673503;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2977419;-75.5670501
584;20009384;Él enfarrado;Medellín;CR 65#103-19;3015744668;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2972952;-75.5673438
585;20009386;Tienda lupe;Medellín;CR 70A # 91-16;3015744668;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.283189000000001;-75.5757639
586;20009387;La gran manzana de nico;Medellín;CR 67#103C-05;3137528234;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2983943;-75.5687324
587;20009388;Legumbreria mixta la y;Medellín;CL 104#76-14;3148931529;3000.0;27/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3027583;-75.57444
588;20009389;Distribuidora LP;Itaguí;CL 29#50D-42;5966496;3000.0;27/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1622591;-75.6253134
589;20009390;Fully h d 2;Medellín;CR 76#104-27;3234487824;3000.0;27/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3027359;-75.5742727
590;20009391;Full HD 1;Medellín;CR 76#104A-10;3234487824;3000.0;27/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3032148;-75.57417350000001
591;20009392;La ventanita cafe;Medellín;CL 103D#68A-55;3196349407;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2996247;-75.56972499999999
592;20009393;El progreso;Medellín;CL 104#76-66;3229038284;3000.0;27/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3029427;-75.5747705
593;20009394;Él plan;Medellín;CL 103C#67-108;3227183837;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2990324;-75.5693794
595;20009399;Tienda naranjo;Itaguí;AV 37B#44-20;3715015;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.167716;-75.6190513
596;20009400;Chucho;Medellín;TV 103A#74A-77;3148449315;3000.0;27/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3015458;-75.5745784
597;20009401;Pilón de magola;Medellín;CL 102B#74A-64;5863691;3000.0;27/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3008671;-75.57490690000002
598;20013800;Tienda Comidas Rapidas El Paisa;Santiago de Cali;DG CR 22 B # 70 C- 22 ;44444447;2000.0;24/07/2020;3000013.0;SANDRA XIMENA JARAMILLO CHICAIZA;1.0;3.4402106;-76.4854714
599;20009404;La bendición;Medellín;CR 66#101A-25;2438078;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2965007;-75.5684492
600;20009406;Abarrotes Luisa;Medellín;CR 74#101C-08;3143367667;3000.0;27/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2995085;-75.57428240000002
601;20009407;Carpa Azul;Itaguí;CL 34 A # 53-32;3128988855;3000.0;27/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1676518;-75.6230593
602;20009413;Tienda j y l;Medellín;CL 103#66-72;3233404090;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2979137;-75.5683349
603;20011327;Sarymar;Envigado;TV 34DSUR#31F-14;3184862606;3000.0;21/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.171827;-75.5810276
604;20011331;Salsamentaria glomar;Itaguí;CL 72A#50-72;3052987742;3000.0;22/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.183161699999999;-75.5971424
605;20011337;Tati;Medellín;CR 62#105-39;3128262037;3000.0;22/02/2020;;;2.0;6.1755203;-75.643306
606;20011345;Al dia;Envigado;CL 41#25-16;3042019741;3000.0;24/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;1.0;6.1532487;-75.584583
607;20007742;Autoservicio los álamos;Medellín;CR 52C#85-105;3005053956;3000.0;28/11/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2792502;-75.56483999999999
608;20011361;Granero mixto 3 D;Itaguí;CL 76#50-69;3137495000;3000.0;24/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1851297;-75.5952653
609;20011362;Tienda alca;Itaguí;CL 77A#50-37;3173608049;3000.0;24/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.185657399999999;-75.59448
610;20011363;Sanmarino;Itaguí;CR 52A#80-34;2774109;3000.0;24/02/2020;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.1890469;-75.5938291
611;20011370;Los rios;Medellín;CR 81#107B-08;3122661419;3000.0;24/02/2020;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3085439;-75.577215
612;20011372;Granero el milagroso;Medellín;CR 71A # 78A-04;3146064711;3000.0;24/02/2020;;;2.0;6.2761377;-75.58080559999999
613;20011388;Tienda sym;Medellín;CR 26EE#37-37;3208940687;3000.0;25/02/2020;;;2.0;6.2297517;-75.55534349999999
614;20011425;El mosquito alegre;Itaguí;CR 53#67-96;3016066597;3000.0;26/02/2020;;;2.0;6.183233899999999;-75.60099939999999
615;20011432;La reja blanca;Itaguí;CL 63#61-104;3715020;3000.0;27/02/2020;20011347.0;TIENDA DE PRUEBA Gestor zona 6;2.0;6.182159899999999;-75.61059200000001
617;20011441;Mercados Primavera;Itaguí;CR 58FF#55-103;3013311187;3000.0;27/02/2020;20011347.0;TIENDA DE PRUEBA Gestor zona 6;2.0;6.1793419;-75.60889499999999
619;20011459;Mixto el gaitan;Envigado;CL 38ASUR#31-55;3004890312;3000.0;29/02/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1651697;-75.58195479999999
620;20011517;Tienda Flor;Medellín;CR 76 B # 108-60;3207281855;3000.0;2/03/2020;;;2.0;6.3075765;-75.5724158
621;20011520;La cancha de los mosquitos;Medellín;CL 53 # 3A - 97;3232654554;3000.0;2/03/2020;;;2.0;6.2324753;-75.5329175
622;20011521;La esquina;Medellín;CR 77E#114-91;3136160358;3000.0;2/03/2020;;;2.0;6.309562499999999;-75.57444939999999
623;20011522;Alfonso jireth;Envigado;CR 25#41B-76;3005049024;3000.0;3/03/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.154131;-75.58650999999999
624;20011524;La gran esquina Esmeralda;Itaguí;CL 65#44B-02;4977092;3000.0;3/03/2020;20011347.0;TIENDA DE PRUEBA Gestor zona 6;2.0;6.1778726;-75.59667759999999
625;20011528;Tienda everes;Medellín;CR 86B#98BB-18;3008924938;3000.0;3/03/2020;;;2.0;6.3006483;-75.5856292
626;20011531;Salsamentaria aracataca;Itaguí;CL 66A#44A-03;3774077;3000.0;3/03/2020;20011347.0;TIENDA DE PRUEBA Gestor zona 6;2.0;6.178356399999999;-75.5961511
627;20013816;Tienda Mixta;Santiago de Cali;CR 26L#72H2-32;3172330183;2000.0;25/07/2020;;;2.0;3.4279333;-76.4858316
628;20014855;Granero el despertar;Medellín;CR 23#99A-58;3023333580;3000.0;15/09/2020;20014006.0;Tienda Gestor Medellin Zona;1.0;6.2877564;-75.5380703
629;20011533;Canova car;Itaguí;CL 67A#46A-02;3226101320;3000.0;3/03/2020;20011347.0;TIENDA DE PRUEBA Gestor zona 6;2.0;6.1796457;-75.5975371
630;20011535;Charcutería Doña María del Sur;Itaguí;CL 67#48-75;5794600;3000.0;3/03/2020;20011347.0;TIENDA DE PRUEBA Gestor zona 6;2.0;6.1807348;-75.5990448
631;20011536;Tiendam;Envigado;CR 30 # 40F SUR - 70;3017659077;3000.0;3/03/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.1606996;-75.5845499
632;20011539;Tienda rruffo;Envigado;AC 45#56-7;3122856509;3000.0;4/03/2020;;;2.0;6.167286499999999;-75.5836963
633;20011542;Tienda pady;Medellín;CL 66A#55A-51;3006191485;3000.0;4/03/2020;;;2.0;6.2640895;-75.5693932
634;20011543;Donde Omar;Medellín;CL 38A#26DD-18;3012836513;3000.0;4/03/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2304493;-75.5546355
